Record Length,2.500000e+03,,   0.000000000000,   0.00400,
Sample Interval,4.000000e-03,,   0.004000000000,   0.00000,
Trigger Point,0.000000000000e+00,,   0.008000000000,   0.00000,
,,,   0.012000000000,   0.00400,
,,,   0.016000000000,   0.00800,
,,,   0.020000000000,   0.00400,
Source,CH2,,   0.024000000000,  -0.01000,
Vertical Units,V,,   0.028000000000,  -0.01000,
Vertical Scale,5.000000e-02,,   0.032000000000,   0.00000,
Vertical Offset,-4.000000e-03,,   0.036000000000,   0.01000,
Horizontal Units,s,,   0.040000000000,   0.01400,
Horizontal Scale,1.000000e+00,,   0.044000000000,   0.01200,
Pt Fmt,Y,,   0.048000000000,   0.00800,
Yzero,0.000000e+00,,   0.052000000000,   0.01000,
Probe Atten,1.000000e+00,,   0.056000000000,   0.00800,
Model Number,TDS2014C,,   0.060000000000,   0.00200,
Serial Number,C043432,,   0.064000000000,  -0.01200,
Firmware Version,FV:v24.26,,   0.068000000000,  -0.01600,
,,,0.072000000000,  -0.00800,
,,,0.076000000000,   0.00000,
,,,0.080000000000,   0.00800,
,,,0.084000000000,   0.01800,
,,,0.088000000000,   0.01400,
,,,0.092000000000,  -0.00800,
,,,0.096000000000,  -0.01400,
,,,0.100000000000,  -0.01200,
,,,0.104000000000,  -0.00400,
,,,0.108000000000,   0.00200,
,,,0.112000000000,   0.01000,
,,,0.116000000000,   0.01000,
,,,0.120000000000,   0.00600,
,,,0.124000000000,   0.00200,
,,,0.128000000000,  -0.00200,
,,,0.132000000000,  -0.00400,
,,,0.136000000000,   0.00000,
,,,0.140000000000,   0.00800,
,,,0.144000000000,   0.00600,
,,,0.148000000000,   0.00200,
,,,0.152000000000,   0.00200,
,,,0.156000000000,   0.01000,
,,,0.160000000000,   0.00400,
,,,0.164000000000,  -0.00800,
,,,0.168000000000,  -0.00200,
,,,0.172000000000,   0.01000,
,,,0.176000000000,   0.01200,
,,,0.180000000000,  -0.00400,
,,,0.184000000000,  -0.00800,
,,,0.188000000000,  -0.00200,
,,,0.192000000000,   0.00000,
,,,0.196000000000,   0.00600,
,,,0.200000000000,   0.00800,
,,,0.204000000000,   0.00800,
,,,0.208000000000,   0.00600,
,,,0.212000000000,   0.00200,
,,,0.216000000000,   0.00200,
,,,0.220000000000,   0.00200,
,,,0.224000000000,  -0.00200,
,,,0.228000000000,   0.00000,
,,,0.232000000000,   0.00400,
,,,0.236000000000,   0.01000,
,,,0.240000000000,   0.01400,
,,,0.244000000000,   0.01400,
,,,0.248000000000,   0.01400,
,,,0.252000000000,   0.01400,
,,,0.256000000000,   0.01400,
,,,0.260000000000,   0.02200,
,,,0.264000000000,   0.03000,
,,,0.268000000000,   0.03600,
,,,0.272000000000,   0.05200,
,,,0.276000000000,   0.06200,
,,,0.280000000000,   0.06200,
,,,0.284000000000,   0.07000,
,,,0.288000000000,   0.08200,
,,,0.292000000000,   0.09600,
,,,0.296000000000,   0.10000,
,,,0.300000000000,   0.10200,
,,,0.304000000000,   0.10000,
,,,0.308000000000,   0.10200,
,,,0.312000000000,   0.09800,
,,,0.316000000000,   0.09800,
,,,0.320000000000,   0.10000,
,,,0.324000000000,   0.10000,
,,,0.328000000000,   0.09600,
,,,0.332000000000,   0.08800,
,,,0.336000000000,   0.08800,
,,,0.340000000000,   0.08800,
,,,0.344000000000,   0.07400,
,,,0.348000000000,   0.05600,
,,,0.352000000000,   0.04800,
,,,0.356000000000,   0.05000,
,,,0.360000000000,   0.05000,
,,,0.364000000000,   0.05200,
,,,0.368000000000,   0.05800,
,,,0.372000000000,   0.05400,
,,,0.376000000000,   0.04000,
,,,0.380000000000,   0.03400,
,,,0.384000000000,   0.03000,
,,,0.388000000000,   0.03600,
,,,0.392000000000,   0.03600,
,,,0.396000000000,   0.02200,
,,,0.400000000000,   0.01200,
,,,0.404000000000,   0.01200,
,,,0.408000000000,   0.01800,
,,,0.412000000000,   0.02200,
,,,0.416000000000,   0.01600,
,,,0.420000000000,   0.01600,
,,,0.424000000000,   0.02200,
,,,0.428000000000,   0.02600,
,,,0.432000000000,   0.02800,
,,,0.436000000000,   0.02200,
,,,0.440000000000,   0.02600,
,,,0.444000000000,   0.02600,
,,,0.448000000000,   0.02800,
,,,0.452000000000,   0.02000,
,,,0.456000000000,   0.01600,
,,,0.460000000000,   0.01800,
,,,0.464000000000,   0.01000,
,,,0.468000000000,   0.00200,
,,,0.472000000000,   0.00800,
,,,0.476000000000,   0.01400,
,,,0.480000000000,   0.02200,
,,,0.484000000000,   0.02400,
,,,0.488000000000,   0.01800,
,,,0.492000000000,   0.01800,
,,,0.496000000000,   0.01400,
,,,0.500000000000,   0.00800,
,,,0.504000000000,  -0.00400,
,,,0.508000000000,  -0.00800,
,,,0.512000000000,   0.00800,
,,,0.516000000000,   0.01800,
,,,0.520000000000,   0.01600,
,,,0.524000000000,   0.01200,
,,,0.528000000000,   0.01200,
,,,0.532000000000,   0.01800,
,,,0.536000000000,   0.01000,
,,,0.540000000000,   0.00600,
,,,0.544000000000,   0.00200,
,,,0.548000000000,   0.00400,
,,,0.552000000000,   0.00800,
,,,0.556000000000,   0.00800,
,,,0.560000000000,   0.01000,
,,,0.564000000000,   0.01000,
,,,0.568000000000,   0.02000,
,,,0.572000000000,   0.00800,
,,,0.576000000000,  -0.00400,
,,,0.580000000000,  -0.01000,
,,,0.584000000000,  -0.01000,
,,,0.588000000000,   0.00200,
,,,0.592000000000,   0.00000,
,,,0.596000000000,   0.00400,
,,,0.600000000000,   0.00400,
,,,0.604000000000,  -0.00400,
,,,0.608000000000,  -0.00800,
,,,0.612000000000,   0.00400,
,,,0.616000000000,   0.02000,
,,,0.620000000000,   0.02400,
,,,0.624000000000,   0.00800,
,,,0.628000000000,  -0.00800,
,,,0.632000000000,  -0.02200,
,,,0.636000000000,  -0.02200,
,,,0.640000000000,  -0.00800,
,,,0.644000000000,   0.01000,
,,,0.648000000000,   0.00600,
,,,0.652000000000,   0.00000,
,,,0.656000000000,   0.00400,
,,,0.660000000000,   0.00200,
,,,0.664000000000,  -0.00800,
,,,0.668000000000,  -0.01400,
,,,0.672000000000,  -0.00400,
,,,0.676000000000,   0.00000,
,,,0.680000000000,   0.00200,
,,,0.684000000000,   0.01000,
,,,0.688000000000,   0.00800,
,,,0.692000000000,   0.00800,
,,,0.696000000000,   0.00000,
,,,0.700000000000,  -0.01200,
,,,0.704000000000,  -0.01200,
,,,0.708000000000,  -0.01200,
,,,0.712000000000,   0.00000,
,,,0.716000000000,   0.00400,
,,,0.720000000000,  -0.00200,
,,,0.724000000000,  -0.00400,
,,,0.728000000000,   0.00000,
,,,0.732000000000,   0.00200,
,,,0.736000000000,   0.00200,
,,,0.740000000000,  -0.01000,
,,,0.744000000000,  -0.01000,
,,,0.748000000000,  -0.00200,
,,,0.752000000000,   0.01000,
,,,0.756000000000,   0.00800,
,,,0.760000000000,   0.00200,
,,,0.764000000000,  -0.01000,
,,,0.768000000000,  -0.00800,
,,,0.772000000000,  -0.00200,
,,,0.776000000000,   0.00400,
,,,0.780000000000,   0.00800,
,,,0.784000000000,   0.00400,
,,,0.788000000000,   0.00200,
,,,0.792000000000,   0.01000,
,,,0.796000000000,   0.01600,
,,,0.800000000000,   0.00400,
,,,0.804000000000,   0.00000,
,,,0.808000000000,   0.00200,
,,,0.812000000000,   0.00400,
,,,0.816000000000,   0.00800,
,,,0.820000000000,   0.00200,
,,,0.824000000000,  -0.01200,
,,,0.828000000000,  -0.00600,
,,,0.832000000000,   0.00200,
,,,0.836000000000,   0.00600,
,,,0.840000000000,   0.01200,
